1032577746910625792,"#KeralaFloodRelief
Collection point in MT School #Kottayam frm whr 3 KITS (food&amp;utensils, clothes, cleaning items) packed, 2 b gvn 2 every #KeralaFloods victim returing home. 1000s still in rescue camps as water yet 2 receeed in #Kuttanad area
@gm_madras @TheRestlessQuil #Kerala https://t.co/2VmXKx9FIl",2018-08-23 10:38:13
1032577612458156032,"Hi @LeoDiCaprio, KERALA needs all the support! Lets come together and help (sos) #KeralaNeedsHelp #KeralaFloods #KeralaSOS 
 
 Donate here- https://t.co/S721KRbQZa",2018-08-23 10:37:41
Id,Created_at,Text
Id,Created_at,Text
1032555964543762432,"@RandeepHooda I know you in Kerala with Khalsa Aid at present, unsure if you are there to promote some movie project or out of genuine concern but I appreciate it. Need your help if possible for clean water in the camps (3,314) in total. Please send me an email I can write to.",2018-08-23 09:11:40
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032477945460416513,"If you want to contact us for any help, these are the contact details:
Email: sushant@oninnsaei.com
Kushal - 9870216187
Rishikesh - 8691942583
#Hero #kerala #coorg 
🙏🏻❤️🌳🌈🦋🌪🇮🇳🌏✊",2018-08-23 04:01:39
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032477945460416513,"If you want to contact us for any help, these are the contact details:
Email: sushant@oninnsaei.com
Kushal - 9870216187
Rishikesh - 8691942583
#Hero #kerala #coorg 
🙏🏻❤️🌳🌈🦋🌪🇮🇳🌏✊",2018-08-23 04:01:39
1032477319884144640,"Isn't that awesome !! 

If you would like to encourage them or contact them... the links are there in the article 

#Keralafloods2018 #selfstarters #Doforkerala ❤ https://t.co/GZ75oe2Aky",2018-08-23 03:59:10
1032420590274064385,"We yhe Ananthapuramu district ex- servicemen contributing Rs one lakh for KERALA CHIEF MINISTER's FLOOD RELIEF FUND, please join with us.Our contact no7842817835/9440547301",2018-08-23 00:13:44
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032588999142064128,"we are hearing some sad news from #Kerala, India. Millions have been displaced by floods and from @PeshawarZalmi and @FoundationZalmi we will like to donate 5000 tents and basic medical supplies for #KeralaFloods .
#KerelaFloodRelief #India #Pakistan #PakistanZindabad",2018-08-23 11:22:56
Id,Created_at,Text
1032587917821005825,"@KSivasenap If he gives 10000 crore to flood relief, modi will lose 10 percentage commission ie 1000 crore which needed for 2019 election. #JustAsking #keralafloods",2018-08-23 11:18:38
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032585660266205184,"Kerala CM: we need 2000crore for instant recovery
PM: we only give 100&amp;500 crore for instant
UAE: we give 700crore
PM: There is no need of help from outside of country
NB: This is what we call political revenge #LetKeralaLive #StandwithKerala 
#KeralaFloods 
#Kerala https://t.co/Ucg66yuwvL",2018-08-23 11:09:40
1032585316559806465,"If there is a need for any goods anywhere in kerala, please get a request letter from thasildar letter from policestation, send it along with a vehicle &amp; report to palakkad indoor stadium. A bulk amount of material is available. Contact Anish 7902336599. verified #KeralaFloods",2018-08-23 11:08:18
Id,Created_at,Text
Id,Created_at,Text
1032584269607120898,"WE R NOT DONE YET

This old age home at Alwaye Veliyathnaad
This is home to 150 odd old people plus flood affected people who desperately need relief materials

NB : They won't accept money

Please contact :9447296699
9847037650

#KeralaFloods #RebuildKerala https://t.co/hLPLA7AbMC",2018-08-23 11:04:09
Id,Created_at,Text
Id,Created_at,Text
1032582927060627456,"FLOOD RELIEF COLLECTION DELHI

An aircraft has been arranged to send relief materials to Kerala. The collection is happening at ILT parking outside Supreme Court. 

For any details contact 
9711943928.

#KeralaFloods #KeralaFloodRelief #DelhiwithKerala",2018-08-23 10:58:48
Id,Created_at,Text
1032555964543762432,"@RandeepHooda I know you in Kerala with Khalsa Aid at present, unsure if you are there to promote some movie project or out of genuine concern but I appreciate it. Need your help if possible for clean water in the camps (3,314) in total. Please send me an email I can write to.",2018-08-23 09:11:40
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032477945460416513,"If you want to contact us for any help, these are the contact details:
Email: sushant@oninnsaei.com
Kushal - 9870216187
Rishikesh - 8691942583
#Hero #kerala #coorg 
🙏🏻❤️🌳🌈🦋🌪🇮🇳🌏✊",2018-08-23 04:01:39
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032496185167118337,"#ArakuPackage #Northindia #Kerala #Hyderabad #ArakuTourism #Best_Package #Low_Cost #AndamanandNicobarIslands #24X7_Customer_Support
First Floor Naidu Comlplex,Behind Bus stop,Gajuwaka Mandal Visakhapatnam Dist – 530046 contact us:-www.wingstourism.com
Ph:no:-9052222889,9704056030 https://t.co/DKV15UhxSv",2018-08-23 05:14:08
1032477945460416513,"If you want to contact us for any help, these are the contact details:
Email: sushant@oninnsaei.com
Kushal - 9870216187
Rishikesh - 8691942583
#Hero #kerala #coorg 
🙏🏻❤️🌳🌈🦋🌪🇮🇳🌏✊",2018-08-23 04:01:39
1032477319884144640,"Isn't that awesome !! 

If you would like to encourage them or contact them... the links are there in the article 

#Keralafloods2018 #selfstarters #Doforkerala ❤ https://t.co/GZ75oe2Aky",2018-08-23 03:59:10
1032420590274064385,"We yhe Ananthapuramu district ex- servicemen contributing Rs one lakh for KERALA CHIEF MINISTER's FLOOD RELIEF FUND, please join with us.Our contact no7842817835/9440547301",2018-08-23 00:13:44
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032591139625267200,#KeralaFloods: Kerala Government has requested for additional medical teams and setting up of field hospitals. Army is moving medical assets in addition to the 12 teams already deployed. Total of approximately 3000 people have received medical aid till now.,2018-08-23 11:31:26
1032590869365284864,"A lost home, a car, or even after the death of a loved one, claiming insurance after a disaster requires a series of steps. Here's your checklist. - https://t.co/JMFCFqAt5J #KeralaFloods #KeralaFloods2018 #Kerala @CMOKerala https://t.co/2cs99lLdEi",2018-08-23 11:30:22
Id,Created_at,Text
1032590798947319811,#KeralaFloods: Kerala Government has requested for additional medical teams and setting up of field hospitals. Army is moving medical assets in addition to the 12 teams already deployed. Total of approximately 3000 people have received medical aid till now.,2018-08-23 11:30:05
1032590659918544896,#KeralaFloods: Kerala Government has requested for additional medical teams and setting up of field hospitals. Army is moving medical assets in addition to the 12 teams already deployed. Total of approximately 3000 people have received medical aid till now.,2018-08-23 11:29:32
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032585316559806465,"If there is a need for any goods anywhere in kerala, please get a request letter from thasildar letter from policestation, send it along with a vehicle &amp; report to palakkad indoor stadium. A bulk amount of material is available. Contact Anish 7902336599. verified #KeralaFloods",2018-08-23 11:08:18
Id,Created_at,Text
1032555964543762432,"@RandeepHooda I know you in Kerala with Khalsa Aid at present, unsure if you are there to promote some movie project or out of genuine concern but I appreciate it. Need your help if possible for clean water in the camps (3,314) in total. Please send me an email I can write to.",2018-08-23 09:11:40
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032477945460416513,"If you want to contact us for any help, these are the contact details:
Email: sushant@oninnsaei.com
Kushal - 9870216187
Rishikesh - 8691942583
#Hero #kerala #coorg 
🙏🏻❤️🌳🌈🦋🌪🇮🇳🌏✊",2018-08-23 04:01:39
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032496185167118337,"#ArakuPackage #Northindia #Kerala #Hyderabad #ArakuTourism #Best_Package #Low_Cost #AndamanandNicobarIslands #24X7_Customer_Support
First Floor Naidu Comlplex,Behind Bus stop,Gajuwaka Mandal Visakhapatnam Dist – 530046 contact us:-www.wingstourism.com
Ph:no:-9052222889,9704056030 https://t.co/DKV15UhxSv",2018-08-23 05:14:08
1032477945460416513,"If you want to contact us for any help, these are the contact details:
Email: sushant@oninnsaei.com
Kushal - 9870216187
Rishikesh - 8691942583
#Hero #kerala #coorg 
🙏🏻❤️🌳🌈🦋🌪🇮🇳🌏✊",2018-08-23 04:01:39
1032477319884144640,"Isn't that awesome !! 

If you would like to encourage them or contact them... the links are there in the article 

#Keralafloods2018 #selfstarters #Doforkerala ❤ https://t.co/GZ75oe2Aky",2018-08-23 03:59:10
1032420590274064385,"We yhe Ananthapuramu district ex- servicemen contributing Rs one lakh for KERALA CHIEF MINISTER's FLOOD RELIEF FUND, please join with us.Our contact no7842817835/9440547301",2018-08-23 00:13:44
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032592626225053696,"Over 1.29 lakh people still remain in 365 #KeralaFloodRelief camps in #Kottayam dist as homes still underwater. 
140 camps disbanded, 22,405  victims frm #changanassery #Vaikom &amp; nearby areas return wit essential kits put together frm donations to #KeralaFloods  @TheRestlessQuil https://t.co/C0Fg4KYaej",2018-08-23 11:37:21
1032592326479278080,#KeralaFloods: Kerala Government has requested for additional medical teams and setting up of field hospitals. Army is moving medical assets in addition to the 12 teams already deployed. Total of approximately 3000 people have received medical aid till now.,2018-08-23 11:36:09
Id,Created_at,Text
Id,Created_at,Text
1032591139625267200,#KeralaFloods: Kerala Government has requested for additional medical teams and setting up of field hospitals. Army is moving medical assets in addition to the 12 teams already deployed. Total of approximately 3000 people have received medical aid till now.,2018-08-23 11:31:26
1032590869365284864,"A lost home, a car, or even after the death of a loved one, claiming insurance after a disaster requires a series of steps. Here's your checklist. - https://t.co/JMFCFqAt5J #KeralaFloods #KeralaFloods2018 #Kerala @CMOKerala https://t.co/2cs99lLdEi",2018-08-23 11:30:22
1032590798947319811,#KeralaFloods: Kerala Government has requested for additional medical teams and setting up of field hospitals. Army is moving medical assets in addition to the 12 teams already deployed. Total of approximately 3000 people have received medical aid till now.,2018-08-23 11:30:05
1032590659918544896,#KeralaFloods: Kerala Government has requested for additional medical teams and setting up of field hospitals. Army is moving medical assets in addition to the 12 teams already deployed. Total of approximately 3000 people have received medical aid till now.,2018-08-23 11:29:32
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032555964543762432,"@RandeepHooda I know you in Kerala with Khalsa Aid at present, unsure if you are there to promote some movie project or out of genuine concern but I appreciate it. Need your help if possible for clean water in the camps (3,314) in total. Please send me an email I can write to.",2018-08-23 09:11:40
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032477945460416513,"If you want to contact us for any help, these are the contact details:
Email: sushant@oninnsaei.com
Kushal - 9870216187
Rishikesh - 8691942583
#Hero #kerala #coorg 
🙏🏻❤️🌳🌈🦋🌪🇮🇳🌏✊",2018-08-23 04:01:39
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032496185167118337,"#ArakuPackage #Northindia #Kerala #Hyderabad #ArakuTourism #Best_Package #Low_Cost #AndamanandNicobarIslands #24X7_Customer_Support
First Floor Naidu Comlplex,Behind Bus stop,Gajuwaka Mandal Visakhapatnam Dist – 530046 contact us:-www.wingstourism.com
Ph:no:-9052222889,9704056030 https://t.co/DKV15UhxSv",2018-08-23 05:14:08
1032477945460416513,"If you want to contact us for any help, these are the contact details:
Email: sushant@oninnsaei.com
Kushal - 9870216187
Rishikesh - 8691942583
#Hero #kerala #coorg 
🙏🏻❤️🌳🌈🦋🌪🇮🇳🌏✊",2018-08-23 04:01:39
1032477319884144640,"Isn't that awesome !! 

If you would like to encourage them or contact them... the links are there in the article 

#Keralafloods2018 #selfstarters #Doforkerala ❤ https://t.co/GZ75oe2Aky",2018-08-23 03:59:10
1032420590274064385,"We yhe Ananthapuramu district ex- servicemen contributing Rs one lakh for KERALA CHIEF MINISTER's FLOOD RELIEF FUND, please join with us.Our contact no7842817835/9440547301",2018-08-23 00:13:44
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032596735724376066,"@Telugu360 If Indian govt capable to help with required amount then it's OK , but not providing sufficient funds and also stoping others to help is not correct, so Indian govt should help kerala, if not let others to help kerala #KeralaFloods #KeralaFloodRelief #KeralaFloods",2018-08-23 11:53:41
Id,Created_at,Text
Id,Created_at,Text
1032595530776342529,"Subcommittee directed by #SC suggests that, Tamilnadu &amp; Kerala to maintain water level in #Mullaperiyar dam 139feet. TN demand to keep the water level 142feet have been rejected by the committee.

#KeralaFloods
#KeralaFloodRelief",2018-08-23 11:48:53
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032593201855483906,373 dead in #KeralaFloods and 32 still missing: state govt tells Supreme Court- @utkarsh_aanand reports the Kerala govt affidavit says the sudden release of water from Mullaperiyar dam was the chief cause of the floods.,2018-08-23 11:39:38
Id,Created_at,Text
1032592626225053696,"Over 1.29 lakh people still remain in 365 #KeralaFloodRelief camps in #Kottayam dist as homes still underwater. 
140 camps disbanded, 22,405  victims frm #changanassery #Vaikom &amp; nearby areas return wit essential kits put together frm donations to #KeralaFloods  @TheRestlessQuil https://t.co/C0Fg4KYaej",2018-08-23 11:37:21
Id,Created_at,Text
1032592326479278080,#KeralaFloods: Kerala Government has requested for additional medical teams and setting up of field hospitals. Army is moving medical assets in addition to the 12 teams already deployed. Total of approximately 3000 people have received medical aid till now.,2018-08-23 11:36:09
Id,Created_at,Text
1032591139625267200,#KeralaFloods: Kerala Government has requested for additional medical teams and setting up of field hospitals. Army is moving medical assets in addition to the 12 teams already deployed. Total of approximately 3000 people have received medical aid till now.,2018-08-23 11:31:26
Id,Created_at,Text
1032564783776714754,Churches are praying for the safety of people staying in relief camps in #Kerala after the worst monsoon rains in a century. Could your church hold a collection? Please call 08700 787 788 or email orders@christian-aid.org to order envelopes.,2018-08-23 09:46:43
1032555964543762432,"@RandeepHooda I know you in Kerala with Khalsa Aid at present, unsure if you are there to promote some movie project or out of genuine concern but I appreciate it. Need your help if possible for clean water in the camps (3,314) in total. Please send me an email I can write to.",2018-08-23 09:11:40
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032477945460416513,"If you want to contact us for any help, these are the contact details:
Email: sushant@oninnsaei.com
Kushal - 9870216187
Rishikesh - 8691942583
#Hero #kerala #coorg 
🙏🏻❤️🌳🌈🦋🌪🇮🇳🌏✊",2018-08-23 04:01:39
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032496185167118337,"#ArakuPackage #Northindia #Kerala #Hyderabad #ArakuTourism #Best_Package #Low_Cost #AndamanandNicobarIslands #24X7_Customer_Support
First Floor Naidu Comlplex,Behind Bus stop,Gajuwaka Mandal Visakhapatnam Dist – 530046 contact us:-www.wingstourism.com
Ph:no:-9052222889,9704056030 https://t.co/DKV15UhxSv",2018-08-23 05:14:08
1032477945460416513,"If you want to contact us for any help, these are the contact details:
Email: sushant@oninnsaei.com
Kushal - 9870216187
Rishikesh - 8691942583
#Hero #kerala #coorg 
🙏🏻❤️🌳🌈🦋🌪🇮🇳🌏✊",2018-08-23 04:01:39
1032477319884144640,"Isn't that awesome !! 

If you would like to encourage them or contact them... the links are there in the article 

#Keralafloods2018 #selfstarters #Doforkerala ❤ https://t.co/GZ75oe2Aky",2018-08-23 03:59:10
1032420590274064385,"We yhe Ananthapuramu district ex- servicemen contributing Rs one lakh for KERALA CHIEF MINISTER's FLOOD RELIEF FUND, please join with us.Our contact no7842817835/9440547301",2018-08-23 00:13:44
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032599540946358272,SC appointed commitee directs to Maintain mullaperiyar water level at 139ft. TN's request to raise water level  to 142 ft was rejected. #KeralaFloods @News18Kerala,2018-08-23 12:04:49
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032596735724376066,"@Telugu360 If Indian govt capable to help with required amount then it's OK , but not providing sufficient funds and also stoping others to help is not correct, so Indian govt should help kerala, if not let others to help kerala #KeralaFloods #KeralaFloodRelief #KeralaFloods",2018-08-23 11:53:41
Id,Created_at,Text
Id,Created_at,Text
1032595530776342529,"Subcommittee directed by #SC suggests that, Tamilnadu &amp; Kerala to maintain water level in #Mullaperiyar dam 139feet. TN demand to keep the water level 142feet have been rejected by the committee.

#KeralaFloods
#KeralaFloodRelief",2018-08-23 11:48:53
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032564783776714754,Churches are praying for the safety of people staying in relief camps in #Kerala after the worst monsoon rains in a century. Could your church hold a collection? Please call 08700 787 788 or email orders@christian-aid.org to order envelopes.,2018-08-23 09:46:43
1032555964543762432,"@RandeepHooda I know you in Kerala with Khalsa Aid at present, unsure if you are there to promote some movie project or out of genuine concern but I appreciate it. Need your help if possible for clean water in the camps (3,314) in total. Please send me an email I can write to.",2018-08-23 09:11:40
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032477945460416513,"If you want to contact us for any help, these are the contact details:
Email: sushant@oninnsaei.com
Kushal - 9870216187
Rishikesh - 8691942583
#Hero #kerala #coorg 
🙏🏻❤️🌳🌈🦋🌪🇮🇳🌏✊",2018-08-23 04:01:39
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032496185167118337,"#ArakuPackage #Northindia #Kerala #Hyderabad #ArakuTourism #Best_Package #Low_Cost #AndamanandNicobarIslands #24X7_Customer_Support
First Floor Naidu Comlplex,Behind Bus stop,Gajuwaka Mandal Visakhapatnam Dist – 530046 contact us:-www.wingstourism.com
Ph:no:-9052222889,9704056030 https://t.co/DKV15UhxSv",2018-08-23 05:14:08
1032477945460416513,"If you want to contact us for any help, these are the contact details:
Email: sushant@oninnsaei.com
Kushal - 9870216187
Rishikesh - 8691942583
#Hero #kerala #coorg 
🙏🏻❤️🌳🌈🦋🌪🇮🇳🌏✊",2018-08-23 04:01:39
1032420590274064385,"We yhe Ananthapuramu district ex- servicemen contributing Rs one lakh for KERALA CHIEF MINISTER's FLOOD RELIEF FUND, please join with us.Our contact no7842817835/9440547301",2018-08-23 00:13:44
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032564783776714754,Churches are praying for the safety of people staying in relief camps in #Kerala after the worst monsoon rains in a century. Could your church hold a collection? Please call 08700 787 788 or email orders@christian-aid.org to order envelopes.,2018-08-23 09:46:43
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032477945460416513,"If you want to contact us for any help, these are the contact details:
Email: sushant@oninnsaei.com
Kushal - 9870216187
Rishikesh - 8691942583
#Hero #kerala #coorg 
🙏🏻❤️🌳🌈🦋🌪🇮🇳🌏✊",2018-08-23 04:01:39
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032477945460416513,"If you want to contact us for any help, these are the contact details:
Email: sushant@oninnsaei.com
Kushal - 9870216187
Rishikesh - 8691942583
#Hero #kerala #coorg 
🙏🏻❤️🌳🌈🦋🌪🇮🇳🌏✊",2018-08-23 04:01:39
Id,Created_at,Text
1032420590274064385,"We yhe Ananthapuramu district ex- servicemen contributing Rs one lakh for KERALA CHIEF MINISTER's FLOOD RELIEF FUND, please join with us.Our contact no7842817835/9440547301",2018-08-23 00:13:44
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032564783776714754,Churches are praying for the safety of people staying in relief camps in #Kerala after the worst monsoon rains in a century. Could your church hold a collection? Please call 08700 787 788 or email orders@christian-aid.org to order envelopes.,2018-08-23 09:46:43
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032477945460416513,"If you want to contact us for any help, these are the contact details:
Email: sushant@oninnsaei.com
Kushal - 9870216187
Rishikesh - 8691942583
#Hero #kerala #coorg 
🙏🏻❤️🌳🌈🦋🌪🇮🇳🌏✊",2018-08-23 04:01:39
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
1032477945460416513,"If you want to contact us for any help, these are the contact details:
Email: sushant@oninnsaei.com
Kushal - 9870216187
Rishikesh - 8691942583
#Hero #kerala #coorg 
🙏🏻❤️🌳🌈🦋🌪🇮🇳🌏✊",2018-08-23 04:01:39
Id,Created_at,Text
1032420590274064385,"We yhe Ananthapuramu district ex- servicemen contributing Rs one lakh for KERALA CHIEF MINISTER's FLOOD RELIEF FUND, please join with us.Our contact no7842817835/9440547301",2018-08-23 00:13:44
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
Id,Created_at,Text
